Tiempo,Liga,Partido,Equipo,Jugador,Concepto,Valor,Concepto Real,Valor Real,Valor Numerico,Arbitro,Posicion ,
,argentina,tucuman,newell,dominguez,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-QUITE-PIE FIRME,numerico,DEFENSOR-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-QUITE-BARRIDA,numerico,DEFENSOR-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-QUITE-BARRIDA,numerico,MEDIOCAMPISTA-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,prediger,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,rodrigez,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,quignon,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,elias,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,formica,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,amoroso,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,isnaldo,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,rivero,MEDIOCAMPISTA-QUITE-PIE FIRME,numerico,MEDIOCAMPISTA-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-QUITE-PIE FIRME,numerico,DELANTERO-QUITE-PIE FIRME,NUMERICO,,,,
,argentina,tucuman,newell,figueroa,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,huguenet,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,scocco,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,rotondi,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,tevez,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,fertoli,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,tissera,DELANTERO-QUITE-BARRIDA,numerico,DELANTERO-QUITE-BARRIDA,NUMERICO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-PASE-CORTO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,paz,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,san roman,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,formiliano,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,mansilla,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,valenzuela,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,escobar,DEFENSOR-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tucuman,newell,moiragui,DEFENSOR-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,dominguez,DEFENSOR-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,voboril,DEFENSOR-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tucuman,newell,sills,DEFENSOR-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
